data_long1,data_long2,data_long3,data_long4
0.114722491168605,0.8,4,dm3_R
0.071300334650921,0.8,5,dldm_R
0.094297029052627,0.8,6,dm1_R
0.324618850821486,0.4,1,dm4_R
0.208430804139475,0.4,2,dm4m_R
0.130900454945108,0.4,3,dm2_R
0.125344796846339,0.4,4,dm3_R
0.083085420574978,0.4,5,dldm_R
0.111365445128173,0.4,6,dm1_R
-0.080316067916126,0,1,dm4_R
-0.064163690517575,0,2,dm4m_R
-0.064065378878612,0,3,dm2_R
-0.015337620031575,0,4,dm3_R
0.065108175506108,0,5,dldm_R
0.039966475701299,0,6,dm1_R
0.346670834376855,0.7,1,dm4_R
0.326477748857247,0.7,2,dm4m_R
0.208948168515342,0.7,3,dm2_R
0.211856295467322,0.7,4,dm3_R
0.164565574024074,0.7,5,dldm_R
0.116136943119641,0.7,6,dm1_R
0.19523907681349,0.4,1,dm4_R
0.202189463268386,0.4,2,dm4m_R
0.134145054525271,0.4,3,dm2_R
0.193921049568688,0.4,4,dm3_R
0.093658536724335,0.4,5,dldm_R
0.059613007442989,0.4,6,dm1_R
0.068958930735209,0,1,dm4_R
0.06485642309474,0,2,dm4m_R
0.098293526664495,0,3,dm2_R
0.087438872657866,0,4,dm3_R
0.105890634155245,0,5,dldm_R
0.07709148248202,0,6,dm1_R
0.100195232337023,0.8,1,dm4_R
0.187578814718213,0.8,2,dm4m_R
0.115833332258497,0.8,3,dm2_R
0.115390358202114,0.8,4,dm3_R
0.088182214718852,0.8,5,dldm_R
0.098183474607472,0.8,6,dm1_R
0.159271375200873,0.7,1,dm4_R
0.177611235280829,0.7,2,dm4m_R
0.195845626363254,0.7,3,dm2_R
0.156661682316741,0.7,4,dm3_R
0.2124811782754,0.7,5,dldm_R
0.192949650502808,0.7,6,dm1_R
0.215667497924858,0.4,1,dm4_R
0.166237451809312,0.4,2,dm4m_R
0.106115379220699,0.4,3,dm2_R
0.088216787706195,0.4,4,dm3_R
0.067697145698122,0.4,5,dldm_R
0.048607396605645,0.4,6,dm1_R
0.226416271586613,0.7,1,dm4_R
0.264964611966879,0.7,2,dm4m_R
0.242164165068632,0.7,3,dm2_R
0.232895140952726,0.7,4,dm3_R
0.160515766686489,0.7,5,dldm_R
0.234159334701157,0.7,6,dm1_R
0.552790441665002,0,1,dm4_R
0.462658970243473,0,2,dm4m_R
0.547517771034124,0,3,dm2_R
0.657600156830084,0,4,dm3_R
0.578369549570491,0,5,dldm_R
0.440296443021552,0,6,dm1_R
0.278026394972226,0.8,1,dm4_R
0.268438762387042,0.8,2,dm4m_R
0.14454974594118,0.8,3,dm2_R
0.143022742900541,0.8,4,dm3_R
0.115065396478043,0.8,5,dldm_R
0.107534535627928,0.8,6,dm1_R
0.287292051414734,0.8,1,dm4_R
0.214278558046711,0.8,2,dm4m_R
0.158419010413387,0.8,3,dm2_R
0.132094811720486,0.8,4,dm3_R
0.103223366663662,0.8,5,dldm_R
0.14360896853081,0.8,6,dm1_R
0.254285422875507,0.4,1,dm4_R
0.232176240391143,0.4,2,dm4m_R
0.190998766645073,0.4,3,dm2_R
0.169289809364595,0.4,4,dm3_R
0.170442288824413,0.4,5,dldm_R
0.215583379766279,0.4,6,dm1_R
0.210200220274456,0.7,1,dm4_R
0.176629718297968,0.7,2,dm4m_R
0.078800830249846,0.7,3,dm2_R
0.157037437838872,0.7,4,dm3_R
0.047071181199436,0.7,5,dldm_R
0.06986295959403,0.7,6,dm1_R
0.122922004318414,0,1,dm4_R
0.087091250993368,0,2,dm4m_R
0.056681526969513,0,3,dm2_R
0.09195305867594,0,4,dm3_R
0.033092836164281,0,5,dldm_R
0.020863064660153,0,6,dm1_R
0.313107711931611,0.8,1,dm4_R
0.284167326169891,0.8,2,dm4m_R
0.164995430882914,0.8,3,dm2_R
0.250353335901045,0.8,4,dm3_R
0.032074280763089,0.8,5,dldm_R
0.036906186665559,0.8,6,dm1_R
0.394025515649814,0.4,1,dm4_R
0.271852654339151,0.4,2,dm4m_R
0.157276313985082,0.4,3,dm2_R
0.237149318280624,0.4,4,dm3_R
0.117732375389198,0.4,5,dldm_R
0.127398962447764,0.4,6,dm1_R
0.132226589601256,0.7,1,dm4_R
0.101666515141491,0.7,2,dm4m_R
0.061150311645916,0.7,3,dm2_R
0.036776797820151,0.7,4,dm3_R
0.068191467906662,0.7,5,dldm_R
0.048053408777114,0.7,6,dm1_R
0.096850707866086,0,1,dm4_R
0.064674390243431,0,2,dm4m_R
0.066624366844646,0,3,dm2_R
0.042467019442264,0,4,dm3_R
0.048209467224703,0,5,dldm_R
0.082173886167824,0,6,dm1_R
0.330475762901266,0.8,1,dm4_R
0.217862972050002,0.8,2,dm4m_R
0.146852699698856,0.8,3,dm2_R
0.084699841457056,0.8,4,dm3_R
0.064953880414296,0.8,5,dldm_R
0.047325038432086,0.8,6,dm1_R
0.023860317639784,0,1,dm4_R
0.023550962678984,0,2,dm4m_R
0.026899122631417,0,3,dm2_R
0.064260721478499,0,4,dm3_R
0.02733326651457,0,5,dldm_R
0.082655842778222,0,6,dm1_R
0.209752538815522,0.7,1,dm4_R
0.193733995432131,0.7,2,dm4m_R
0.134914623734109,0.7,3,dm2_R
0.150532143296859,0.7,4,dm3_R
0.103938598137438,0.7,5,dldm_R
0.089725306743748,0.7,6,dm1_R
0.116242605000726,0.4,1,dm4_R
0.057605503419633,0.4,2,dm4m_R
0.049172568419139,0.4,3,dm2_R
0.066097299970539,0.4,4,dm3_R
0.012998983380689,0.4,5,dldm_R
0.086056451936165,0.4,6,dm1_R
0.03264480921249,0,1,dm4_R
0.014954740297739,0,2,dm4m_R
0.035721564931818,0,3,dm2_R
0.066448371714918,0,4,dm3_R
0.02647433789116,0,5,dldm_R
0.054847718871587,0,6,dm1_R
0.338251530967362,0.8,1,dm4_R
0.277405826964303,0.8,2,dm4m_R
0.215517903639552,0.8,3,dm2_R
0.25983325926055,0.8,4,dm3_R
0.141525806241694,0.8,5,dldm_R
0.113241193327496,0.8,6,dm1_R
0.272551705291605,0.4,1,dm4_R
0.23456998208195,0.4,2,dm4m_R
0.159719978308253,0.4,3,dm2_R
0.164426073328289,0.4,4,dm3_R
0.140788039186519,0.4,5,dldm_R
0.115863468072901,0.4,6,dm1_R
0.252160042516682,0.7,1,dm4_R
0.172080244624313,0.7,2,dm4m_R
0.098973895939465,0.7,3,dm2_R
0.160074391203547,0.7,4,dm3_R
0.057751099940731,0.7,5,dldm_R
0.107533963639336,0.7,6,dm1_R
0.046638004255346,0,1,dm4_R
0.043110524417595,0,2,dm4m_R
0.054296179742855,0,3,dm2_R
0.022729000659685,0,4,dm3_R
-0.009913753778274,0,5,dldm_R
0.041369470825108,0,6,dm1_R
0.203530216471244,0.7,1,dm4_R
0.214755402957213,0.7,2,dm4m_R
0.177342922672313,0.7,3,dm2_R
0.128396645220262,0.7,4,dm3_R
0.113343510683362,0.7,5,dldm_R
0.074070409817525,0.7,6,dm1_R
0.356941637592093,0.8,1,dm4_R
0.310032953021881,0.8,2,dm4m_R
0.185755662263589,0.8,3,dm2_R
0.286423194993551,0.8,4,dm3_R
0.071308766770334,0.8,5,dldm_R
0.111923971047634,0.8,6,dm1_R
0.062267467938841,0.4,1,dm4_R
0.075014821669052,0.4,2,dm4m_R
0.03084388122271,0.4,3,dm2_R
-0.00516822283337,0.4,4,dm3_R
0.02210004223908,0.4,5,dldm_R
-0.021674735487819,0.4,6,dm1_R
0.288688790421896,0.7,1,dm4_R
0.220631160029735,0.7,2,dm4m_R
0.100865202608963,0.7,3,dm2_R
0.106104001281824,0.7,4,dm3_R
0.140907567093145,0.7,5,dldm_R
0.034489597942483,0.7,6,dm1_R
0.316901046991234,0.4,1,dm4_R
0.258084966342282,0.4,2,dm4m_R
0.207651963307681,0.4,3,dm2_R
0.331351416026961,0.4,4,dm3_R
0.032490536938431,0.4,5,dldm_R
0.042882851716047,0.4,6,dm1_R
0.326330447892859,0.8,1,dm4_R
0.234158778943424,0.8,2,dm4m_R
0.356448891836004,0.8,3,dm2_R
0.3846150589881,0.8,4,dm3_R
0.404079328320094,0.8,5,dldm_R
0.286415741596901,0.8,6,dm1_R
0.062926117583298,0,1,dm4_R
0.102189835625549,0,2,dm4m_R
0.079596634342088,0,3,dm2_R
0.086709390071743,0,4,dm3_R
0.065969200837755,0,5,dldm_R
0.05485403107564,0,6,dm1_R
0.165037940356764,0,1,dm4_R
0.128121143350575,0,2,dm4m_R
0.102082619562737,0,3,dm2_R
0.085802189976175,0,4,dm3_R
0.096913364368036,0,5,dldm_R
0.09646949732531,0,6,dm1_R
-0.128885846341223,0.8,1,dm4_R
-0.102330817352213,0.8,2,dm4m_R
-0.058861592780061,0.8,3,dm2_R
-0.077527966958395,0.8,4,dm3_R
-0.095083154234332,0.8,5,dldm_R
-0.039074651063713,0.8,6,dm1_R
0.228530239289636,0.7,1,dm4_R
0.242172021339538,0.7,2,dm4m_R
0.129358096784403,0.7,3,dm2_R
0.152822300055629,0.7,4,dm3_R
0.110851576631689,0.7,5,dldm_R
0.052605832854028,0.7,6,dm1_R
0.456439955025331,0.4,1,dm4_R
0.33799385092465,0.4,2,dm4m_R
0.216675699440262,0.4,3,dm2_R
0.117359247165321,0.4,4,dm3_R
0.159125775590044,0.4,5,dldm_R
0.11411074663012,0.4,6,dm1_R
0.153650664768995,0.4,1,dm4_R
0.156684875515029,0.4,2,dm4m_R
0.091445292141306,0.4,3,dm2_R
0.105639067631331,0.4,4,dm3_R
0.086409678574168,0.4,5,dldm_R
0.079234786621992,0.4,6,dm1_R
0.199589885350765,0.7,1,dm4_R
0.139107595739933,0.7,2,dm4m_R
0.095896525476619,0.7,3,dm2_R
0.106083350602163,0.7,4,dm3_R
0.104502638800806,0.7,5,dldm_R
0.110079884377775,0.7,6,dm1_R
0.230724992835153,0.8,1,dm4_R
0.17447650662121,0.8,2,dm4m_R
0.12052316529609,0.8,3,dm2_R
0.109812294167899,0.8,4,dm3_R
0.114521039512967,0.8,5,dldm_R
0.06488512406587,0.8,6,dm1_R
0.002102514401969,0,1,dm4_R
0.02684192563732,0,2,dm4m_R
0.031169502282334,0,3,dm2_R
0.153846047518642,0,4,dm3_R
0.066518504794207,0,5,dldm_R
0.04194913171025,0,6,dm1_R
