data_long1,data_long2,data_long3,data_long4
0.000333254485298709,0.8,6,dm1_R
0.00259228279108607,0.7,1,dm4_R
0.002991661931653,0.7,2,dm4m_R
0.00149767816553082,0.7,3,dm2_R
0.00148003151754864,0.7,4,dm3_R
0.000724521658991507,0.7,5,dldm_R
0.00137959400139859,0.7,6,dm1_R
0.00125291703700105,0.4,1,dm4_R
0.00362933316267762,0.4,2,dm4m_R
0.0020504003894377,0.4,3,dm2_R
0.00247075091226165,0.4,4,dm3_R
0.00182164344943438,0.4,5,dldm_R
0.00331464876426674,0.4,6,dm1_R
0.000804921035365537,0,1,dm4_R
0.000617287790468784,0,2,dm4m_R
0.00119032034566228,0,3,dm2_R
0.00103014689604698,0,4,dm3_R
0.000683903687359566,0,5,dldm_R
0.00108968477557339,0,6,dm1_R
0.0123458853033881,0.8,1,dm4_R
0.010936652929914,0.8,2,dm4m_R
0.0147113720286927,0.8,3,dm2_R
0.019898587907008,0.8,4,dm3_R
0.0120918736282267,0.8,5,dldm_R
0.012061497508474,0.8,6,dm1_R
0.00191103364872355,0.7,1,dm4_R
0.00160217637738295,0.7,2,dm4m_R
0.00142643252804903,0.7,3,dm2_R
0.00159126435501739,0.7,4,dm3_R
0.00201211487887252,0.7,5,dldm_R
0.00095620054828383,0.7,6,dm1_R
-0.0074515024248449,0.8,1,dm4_R
-0.00287429630015992,0.8,2,dm4m_R
-0.00548883140855972,0.8,3,dm2_R
-0.00687019324492946,0.8,4,dm3_R
-0.00403949140651185,0.8,5,dldm_R
-0.00583225152676314,0.8,6,dm1_R
0.00207699822908917,0,1,dm4_R
0.00148794792574701,0,2,dm4m_R
0.00109767413137101,0,3,dm2_R
0.00088148372497471,0,4,dm3_R
0.000566539598240266,0,5,dldm_R
0.00111085107892349,0,6,dm1_R
0.00236584832519074,0.4,1,dm4_R
0.00273026665665365,0.4,2,dm4m_R
0.000595269747485983,0.4,3,dm2_R
0.000435875194095644,0.4,4,dm3_R
0.000691302738927246,0.4,5,dldm_R
0.000842753643136289,0.4,6,dm1_R
0.00148232596675962,0.7,1,dm4_R
0.00706665852429169,0.7,2,dm4m_R
0.00231347053820509,0.7,3,dm2_R
0.00182366937915383,0.7,4,dm3_R
0.00173588875867828,0.7,5,dldm_R
0.00135591640491233,0.7,6,dm1_R
0.00210119501554735,0.8,1,dm4_R
0.00391111115884638,0.8,2,dm4m_R
0.00346456826424088,0.8,3,dm2_R
0.00256409503639941,0.8,4,dm3_R
0.00194029411944053,0.8,5,dldm_R
0.000656344366283544,0.8,6,dm1_R
0.000947825061309768,0.4,1,dm4_R
0.000661266666553324,0.4,2,dm4m_R
0.0007091220328376,0.4,3,dm2_R
0.000488820685780652,0.4,4,dm3_R
0.00061610133891674,0.4,5,dldm_R
0.000579609328776749,0.4,6,dm1_R
0.0037649307605136,0.7,1,dm4_R
0.0019783324510008,0.7,2,dm4m_R
0.00146459796313519,0.7,3,dm2_R
0.00241940189463001,0.7,4,dm3_R
0.00145902124347664,0.7,5,dldm_R
0.00087053810630566,0.7,6,dm1_R
0.000300290452807559,0,1,dm4_R
0.000565937165795374,0,2,dm4m_R
0.000225010038851157,0,3,dm2_R
-0.00443181630204511,0,4,dm3_R
0.000209312289284513,0,5,dldm_R
0.00152685954814155,0,6,dm1_R
0.00482287775343752,0.7,1,dm4_R
0.00459916157810755,0.7,2,dm4m_R
0.0013031227011844,0.7,3,dm2_R
0.0018337528166036,0.7,4,dm3_R
0.000756587881465936,0.7,5,dldm_R
0.00125711400276591,0.7,6,dm1_R
0.00342289310762483,0,1,dm4_R
0.00319405528014734,0,2,dm4m_R
-0.0022773232299511,0,3,dm2_R
-0.000593515572738798,0,4,dm3_R
0.00162646882696604,0,5,dldm_R
0.000396785511161796,0,6,dm1_R
0.00192605786564097,0.4,1,dm4_R
0.00124672656356988,0.4,2,dm4m_R
0.00114832755280039,0.4,3,dm2_R
0.0015662297319214,0.4,4,dm3_R
0.00178167471614582,0.4,5,dldm_R
0.00181861782256879,0.4,6,dm1_R
0.00459066298871854,0.8,1,dm4_R
0.00401696831300438,0.8,2,dm4m_R
0.00538373896885071,0.8,3,dm2_R
0.00722132494934771,0.8,4,dm3_R
0.00587898999823667,0.8,5,dldm_R
0.00386876572624772,0.8,6,dm1_R
0.00330802984742831,0.8,1,dm4_R
0.00538319792222735,0.8,2,dm4m_R
0.00137893728562087,0.8,3,dm2_R
0.00212707548857415,0.8,4,dm3_R
0.0012689726015064,0.8,5,dldm_R
0.00302140596119178,0.8,6,dm1_R
0.00329679834305498,0.4,1,dm4_R
0.00239808354592447,0.4,2,dm4m_R
0.00130756559164771,0.4,3,dm2_R
0.00185767283602406,0.4,4,dm3_R
0.0009543537553382,0.4,5,dldm_R
0.0014373066764145,0.4,6,dm1_R
-0.00437909897602565,0,1,dm4_R
-0.00312339940321056,0,2,dm4m_R
-0.0032442913360637,0,3,dm2_R
-0.00120219451790352,0,4,dm3_R
0.00046424515360332,0,5,dldm_R
0.000379778656361355,0,6,dm1_R
0.00336769200384442,0.7,1,dm4_R
0.0053215878939822,0.7,2,dm4m_R
0.00204179019955523,0.7,3,dm2_R
0.00338778856254854,0.7,4,dm3_R
0.00246461555404926,0.7,5,dldm_R
0.00124393299485736,0.7,6,dm1_R
0.00181650709930842,0.4,1,dm4_R
0.00157572716242352,0.4,2,dm4m_R
0.000770890407192352,0.4,3,dm2_R
0.00125626967387726,0.4,4,dm3_R
0.000959448041465667,0.4,5,dldm_R
0.00071991939757723,0.4,6,dm1_R
0.00251891441654262,0,1,dm4_R
0.000425873031066238,0,2,dm4m_R
0.000804097546707142,0,3,dm2_R
0.000581417443283076,0,4,dm3_R
0.00250604781620927,0,5,dldm_R
0.000602717374571277,0,6,dm1_R
0.00324634070826082,0.8,1,dm4_R
0.00346890788354283,0.8,2,dm4m_R
0.00271182320772214,0.8,3,dm2_R
0.00216207680125343,0.8,4,dm3_R
0.00161281203524099,0.8,5,dldm_R
0.00200666725836412,0.8,6,dm1_R
0.00168411135887113,0.7,1,dm4_R
0.00206756411612578,0.7,2,dm4m_R
0.00112745086396345,0.7,3,dm2_R
0.000934888925447972,0.7,4,dm3_R
0.00135304650439383,0.7,5,dldm_R
0.00122622049083884,0.7,6,dm1_R
0.0018016631188425,0.4,1,dm4_R
0.00156456822342857,0.4,2,dm4m_R
0.00151889578130226,0.4,3,dm2_R
0.00101355306717593,0.4,4,dm3_R
0.000900117364629412,0.4,5,dldm_R
0.000746960376252607,0.4,6,dm1_R
0.00303291895088988,0.7,1,dm4_R
0.00337729058215314,0.7,2,dm4m_R
0.00156180638881549,0.7,3,dm2_R
0.00132760545365326,0.7,4,dm3_R
0.00317065026846935,0.7,5,dldm_R
0.00134463878329109,0.7,6,dm1_R
0.00891074018181818,0,1,dm4_R
0.00802779218036366,0,2,dm4m_R
0.00971003289370957,0,3,dm2_R
0.0135506182081557,0,4,dm3_R
0.0110173767777709,0,5,dldm_R
0.00781572651491352,0,6,dm1_R
0.0018053483470574,0.8,1,dm4_R
0.00151988417890842,0.8,2,dm4m_R
0.00395242716760705,0.8,3,dm2_R
0.00373245752955763,0.8,4,dm3_R
0.00312654165184078,0.8,5,dldm_R
0.0022921422739388,0.8,6,dm1_R
0.00257493224507596,0.8,1,dm4_R
0.00197946164756527,0.8,2,dm4m_R
0.00137257420023633,0.8,3,dm2_R
0.000860299177928935,0.8,4,dm3_R
0.00106261037800338,0.8,5,dldm_R
0.000745639046202489,0.8,6,dm1_R
0.00222248752391465,0.4,1,dm4_R
0.00191848334184476,0.4,2,dm4m_R
0.00113062550885496,0.4,3,dm2_R
0.00088896966682516,0.4,4,dm3_R
0.00185842413438821,0.4,5,dldm_R
0.00152727665736122,0.4,6,dm1_R
0.00248244137688621,0.7,1,dm4_R
0.00240929935562097,0.7,2,dm4m_R
0.00054896830833897,0.7,3,dm2_R
0.001919345723845,0.7,4,dm3_R
0.000590661396448572,0.7,5,dldm_R
0.000663934700701394,0.7,6,dm1_R
0.000939431304937162,0,1,dm4_R
0.000804276077143652,0,2,dm4m_R
0.000535503034901319,0,3,dm2_R
0.000603946677655217,0,4,dm3_R
0.000287010174567909,0,5,dldm_R
0.000195224008962786,0,6,dm1_R
0.0028393714343647,0.8,1,dm4_R
0.00293879364112234,0.8,2,dm4m_R
0.00230695137582449,0.8,3,dm2_R
0.00322833209829763,0.8,4,dm3_R
0.000545606810581265,0.8,5,dldm_R
0.000662486487382321,0.8,6,dm1_R
0.00237897604384875,0.4,1,dm4_R
0.00160391480701198,0.4,2,dm4m_R
0.00108844622661951,0.4,3,dm2_R
0.0015705630000703,0.4,4,dm3_R
0.00090083791179522,0.4,5,dldm_R
0.000959624382454873,0.4,6,dm1_R
0.0021101426264905,0.7,1,dm4_R
0.00191489666159747,0.7,2,dm4m_R
0.00114025013229984,0.7,3,dm2_R
0.000939073127651303,0.7,4,dm3_R
0.000472711540770708,0.7,5,dldm_R
0.000207557562707431,0.7,6,dm1_R
0.00103307520964091,0,1,dm4_R
0.000549553351518242,0,2,dm4m_R
0.00052410073429947,0,3,dm2_R
0.000598236110840611,0,4,dm3_R
0.00134815789762028,0,5,dldm_R
0.000716788801980946,0,6,dm1_R
0.00208353925050833,0.8,1,dm4_R
0.00141651083843064,0.8,2,dm4m_R
0.0012562353473558,0.8,3,dm2_R
0.000624176798312969,0.8,4,dm3_R
0.000525447802135698,0.8,5,dldm_R
0.000619190950833449,0.8,6,dm1_R
0.000155108636463127,0,1,dm4_R
0.000119008390715897,0,2,dm4m_R
0.000355030727823769,0,3,dm2_R
0.00053552117349716,0,4,dm3_R
0.000240046282223006,0,5,dldm_R
0.000667052555200095,0,6,dm1_R
0.00277285130098059,0.7,1,dm4_R
0.00229641563083878,0.7,2,dm4m_R
0.00152909323928913,0.7,3,dm2_R
0.00199798217441535,0.7,4,dm3_R
0.000794697976587736,0.7,5,dldm_R
0.000998717637322439,0.7,6,dm1_R
0.00178463821211722,0.4,1,dm4_R
0.000949753919646341,0.4,2,dm4m_R
0.0003960027235213,0.4,3,dm2_R
0.00042896004066556,0.4,4,dm3_R
0.000121717973997924,0.4,5,dldm_R
0.00111117309147119,0.4,6,dm1_R
0.000366195365227264,0,1,dm4_R
0.000327474806090871,0,2,dm4m_R
0.000384220743876642,0,3,dm2_R
0.000610771471221232,0,4,dm3_R
0.00028906163102664,0,5,dldm_R
0.000622932640790674,0,6,dm1_R
0.00262362465194552,0.8,1,dm4_R
0.00203345293831668,0.8,2,dm4m_R
0.00150712993444793,0.8,3,dm2_R
0.00166251160395828,0.8,4,dm3_R
0.000840521863901452,0.8,5,dldm_R
0.000688948599952713,0.8,6,dm1_R
0.00227868976938197,0.4,1,dm4_R
0.00198505787465849,0.4,2,dm4m_R
0.00168644136962285,0.4,3,dm2_R
0.00156112338101118,0.4,4,dm3_R
0.00161003882959759,0.4,5,dldm_R
0.00137768861279927,0.4,6,dm1_R
0.00180399119585959,0.7,1,dm4_R
0.00145901564158675,0.7,2,dm4m_R
0.000756933650949188,0.7,3,dm2_R
0.00122080599584185,0.7,4,dm3_R
0.000565598686668905,0.7,5,dldm_R
0.00068962052356933,0.7,6,dm1_R
0.000514773970745434,0,1,dm4_R
0.000265369929211177,0,2,dm4m_R
0.00340946797044528,0,3,dm2_R
0.00157537389277125,0,4,dm3_R
-2.45789965318759e-05,0,5,dldm_R
-0.00060283804266463,0,6,dm1_R
0.00135324724353488,0.7,1,dm4_R
0.00132932036893635,0.7,2,dm4m_R
0.00110105281994613,0.7,3,dm2_R
0.000786531697910154,0.7,4,dm3_R
0.000603891246973279,0.7,5,dldm_R
0.000608310757064963,0.7,6,dm1_R
0.00398253522543518,0.8,1,dm4_R
0.00352522045261942,0.8,2,dm4m_R
0.00388886568290256,0.8,3,dm2_R
0.00546820038404349,0.8,4,dm3_R
0.00186614031465713,0.8,5,dldm_R
0.000839308212061546,0.8,6,dm1_R
0.000811395539521448,0.4,1,dm4_R
0.000722002013561618,0.4,2,dm4m_R
0.000243425635435073,0.4,3,dm2_R
-3.86552948247134e-05,0.4,4,dm3_R
0.000816948710739735,0.4,5,dldm_R
-0.00243348233195043,0.4,6,dm1_R
0.00216302348828734,0.7,1,dm4_R
0.00180795546028923,0.7,2,dm4m_R
0.000770731565486362,0.7,3,dm2_R
0.00110114697156698,0.7,4,dm3_R
0.00121578805025986,0.7,5,dldm_R
0.000668899536760866,0.7,6,dm1_R
0.00230271632416138,0.4,1,dm4_R
0.00156915377711708,0.4,2,dm4m_R
0.00135799408546088,0.4,3,dm2_R
0.00249502602735572,0.4,4,dm3_R
0.00018167478776927,0.4,5,dldm_R
0.000268698010084434,0.4,6,dm1_R
0.00624400395065656,0.8,1,dm4_R
0.00456623144340827,0.8,2,dm4m_R
0.00704496015817454,0.8,3,dm2_R
0.00848564533103809,0.8,4,dm3_R
0.00764607373616858,0.8,5,dldm_R
0.0054051047977381,0.8,6,dm1_R
0.00434792680799071,0,1,dm4_R
0.00280609696259891,0,2,dm4m_R
0.000488293129804954,0,3,dm2_R
0.000540562980149569,0,4,dm3_R
0.000524989319727885,0,5,dldm_R
0.000936571565019119,0,6,dm1_R
0.00131168012786549,0,1,dm4_R
0.000890241635816473,0,2,dm4m_R
0.000647733477824822,0,3,dm2_R
0.000668278869557126,0,4,dm3_R
0.00217075148197655,0,5,dldm_R
0.000676100102694262,0,6,dm1_R
-0.00526295569080329,0.8,1,dm4_R
-0.00359327095307366,0.8,2,dm4m_R
-0.0030490569920025,0.8,3,dm2_R
-0.00154367045819051,0.8,4,dm3_R
-0.00277971498070156,0.8,5,dldm_R
-0.00363273511666805,0.8,6,dm1_R
0.00149045681820103,0.7,1,dm4_R
0.00344736437172358,0.7,2,dm4m_R
0.00169901820594454,0.7,3,dm2_R
0.00227230535928912,0.7,4,dm3_R
0.00150721043864444,0.7,5,dldm_R
0.000752336463497669,0.7,6,dm1_R
0.00300622773592629,0.4,1,dm4_R
0.0022200258137221,0.4,2,dm4m_R
0.0014042903470711,0.4,3,dm2_R
0.000887773733688415,0.4,4,dm3_R
0.00115352692690932,0.4,5,dldm_R
0.000634207869790884,0.4,6,dm1_R
0.00114637105968801,0.4,1,dm4_R
0.00133836395970751,0.4,2,dm4m_R
0.000772814910809756,0.4,3,dm2_R
0.000644119201240378,0.4,4,dm3_R
0.000769411266522213,0.4,5,dldm_R
0.000803673636600028,0.4,6,dm1_R
0.00179813945678952,0.7,1,dm4_R
0.00164231816463397,0.7,2,dm4m_R
0.00120438262585409,0.7,3,dm2_R
0.00165951398826689,0.7,4,dm3_R
0.0010427643898223,0.7,5,dldm_R
0.000938304374410244,0.7,6,dm1_R
0.00144995482023281,0.8,1,dm4_R
0.00115727172421063,0.8,2,dm4m_R
0.000724598456061021,0.8,3,dm2_R
0.000797027776938198,0.8,4,dm3_R
0.000754228480374206,0.8,5,dldm_R
0.00358985811105963,0.8,6,dm1_R
0.000207086752600866,0,1,dm4_R
0.000146858424360649,0,2,dm4m_R
0.000304982193418536,0,3,dm2_R
0.00111090731713277,0,4,dm3_R
0.00115782568106932,0,5,dldm_R
0.000422450344871312,0,6,dm1_R
